Time (sec),RPM,Air Temp (C),Coolant Temp (C),TPS (%),MAP (kPa),Battery Volt (V),Fuel Open Time (ms),Starting Compensation - Fuel (%),Air Temp Compensation - Fuel (%),Coolant Temp Compensation - Fuel (%),Ignition Angle (DBTDC),Digital Input #1,Digital Input #2,Digital Input #3,Digital Input #4,Digital Input #5,Digital Input #6,Digital Input #7,Digital Input #8,OIL PRES,OIL TEMP (C),Digital Output #1,Digital Output #2,Digital Output #3,Digital Output #4,Digital Output #5,Digital Output #6,Digital Output #7,Digital Output #8,Digital Output #9,Digital Output #10,System Temperature (C),Measured Lambda #1,
2.750,2268,39.0,57.0,17.1,99.97,13.50,4.84,110.1,100.0,110.0,18.2,0,0,0,0,0,0,0,0,31.23,47.0,1,0,1,0,0,0,0,0,0,0,29,0.73,
2.800,2519,39.0,57.0,18.1,100.18,13.50,4.84,110.1,100.0,110.0,18.6,0,0,0,0,0,0,0,0,32.48,47.0,1,0,1,0,0,0,0,0,0,0,29,0.72,
2.850,2298,39.0,57.0,18.8,100.59,13.50,4.84,110.1,100.0,110.0,18.3,0,0,0,0,0,0,0,0,29.16,47.0,1,0,1,0,0,0,0,0,0,0,29,0.72,
2.900,2384,39.0,57.0,19.2,100.59,13.50,4.85,110.1,100.0,110.0,18.5,0,0,0,0,0,0,0,0,31.16,47.0,1,0,1,0,0,0,0,0,0,0,29,0.72,
2.950,2379,39.0,57.0,19.5,100.32,13.50,4.85,110.1,100.0,110.0,18.5,0,0,0,0,0,0,0,0,32.18,47.0,1,0,1,0,0,0,0,0,0,0,29,0.72,
3.000,2445,39.0,57.0,20.0,100.59,13.50,4.85,110.1,100.0,110.0,18.5,0,0,0,0,0,0,0,0,31.28,47.0,1,0,1,0,0,0,0,0,0,0,29,0.72,
3.050,2358,39.0,57.0,21.1,100.73,13.50,4.85,110.1,100.0,110.0,18.4,0,0,0,0,0,0,0,0,31.55,47.0,1,0,1,0,0,0,0,0,0,0,30,0.72,
3.100,2495,39.0,57.0,21.9,100.73,13.50,4.86,110.1,100.0,110.0,18.6,0,0,0,0,0,0,0,0,31.98,47.0,1,0,1,0,0,0,0,0,0,0,29,0.70,
3.150,2181,39.0,57.0,22.4,101.42,13.50,4.86,110.1,100.0,110.0,18.0,0,0,0,0,0,0,0,0,29.12,47.0,1,0,1,0,0,0,0,0,0,0,29,0.70,
3.200,2618,39.0,57.0,23.1,100.87,13.50,4.86,110.1,100.0,110.0,18.7,0,0,0,0,0,0,0,0,33.70,47.0,1,0,1,0,0,0,0,0,0,0,29,0.68,
3.250,2337,39.0,57.0,23.4,101.08,13.50,4.86,110.1,100.0,110.0,18.4,0,0,0,0,0,0,0,0,30.76,47.0,1,0,1,0,0,0,0,0,0,0,29,0.71,
3.300,2584,39.0,57.0,23.7,101.08,13.50,4.86,110.1,100.0,110.0,18.7,0,0,0,0,0,0,0,0,33.40,47.0,1,0,1,0,0,0,0,0,0,0,29,0.71,
3.350,2370,39.0,57.0,23.8,100.94,13.60,4.85,110.1,100.0,110.0,18.4,0,0,0,0,0,0,0,0,30.48,47.0,1,0,1,0,0,0,0,0,0,0,29,0.72,
3.401,2732,39.0,57.0,23.8,100.94,13.60,4.86,110.1,100.0,110.0,18.9,0,0,0,0,0,0,0,0,35.29,47.0,1,0,1,0,0,0,0,0,0,0,29,0.72,
3.450,2450,39.0,57.0,23.9,101.28,13.60,4.86,110.1,100.0,110.0,18.5,0,0,0,0,0,0,0,0,32.60,47.0,1,0,1,0,0,0,0,0,0,0,29,0.73,
3.500,2626,39.0,57.0,24.0,101.21,13.60,4.86,110.1,100.0,110.0,18.7,0,0,0,0,0,0,0,0,34.99,47.0,1,0,1,0,0,0,0,0,0,0,30,0.74,
3.550,2235,39.0,57.0,24.2,100.94,13.60,4.86,110.1,100.0,110.0,18.1,0,0,0,0,0,0,0,0,29.86,47.0,1,0,1,0,0,0,0,0,0,0,30,0.74,
3.600,2583,39.0,57.0,25.3,101.28,13.60,4.86,110.1,100.0,110.0,18.7,0,0,0,0,0,0,0,0,33.87,47.0,1,0,1,0,0,0,0,0,0,0,29,0.74,
3.650,2341,39.0,57.0,26.4,101.28,13.60,4.86,110.1,100.0,110.0,18.4,0,0,0,0,0,0,0,0,30.06,47.0,1,0,1,0,0,0,0,0,0,0,30,0.74,
3.700,2581,39.0,57.0,27.5,101.28,13.60,4.86,110.1,100.0,110.0,18.7,0,0,0,0,0,0,0,0,33.87,47.0,1,0,1,0,0,0,0,0,0,0,30,0.74,
3.750,2509,39.0,57.0,27.9,101.70,13.60,4.86,110.1,100.0,110.0,18.6,0,0,0,0,0,0,0,0,31.51,47.0,1,0,1,0,0,0,0,0,0,0,29,0.73,
3.800,2574,39.0,57.0,28.0,101.56,13.60,4.86,110.1,100.0,110.0,18.7,0,0,0,0,0,0,0,0,34.59,47.0,1,0,1,0,0,0,0,0,0,0,29,0.73,
3.850,2503,39.0,57.0,28.1,101.56,13.60,4.86,110.1,100.0,110.0,18.6,0,0,0,0,0,0,0,0,31.76,47.0,1,0,1,0,0,0,0,0,0,0,29,0.72,
3.900,2510,39.0,57.0,28.1,101.08,13.60,4.86,110.1,100.0,110.0,18.6,0,0,0,0,0,0,0,0,33.95,47.0,1,0,1,0,0,0,0,0,0,0,30,0.72,
3.950,2469,39.0,57.0,28.3,101.21,13.60,4.87,110.1,100.0,110.0,18.6,0,0,0,0,0,0,0,0,30.96,47.0,1,0,1,0,0,0,0,0,0,0,29,0.71,
4.000,2474,39.0,57.0,28.7,101.42,13.60,4.87,110.1,100.0,110.0,18.6,0,0,0,0,0,0,0,0,34.30,47.0,1,0,1,0,0,0,0,0,0,0,30,0.72,
4.050,2398,39.0,57.0,29.6,101.35,13.60,4.86,110.1,100.0,110.0,18.7,0,0,0,0,0,0,0,0,31.80,47.0,1,0,1,0,0,0,0,0,0,0,30,0.72,
4.100,2840,39.0,57.0,30.5,101.28,13.60,4.87,110.1,100.0,110.0,19.0,0,0,0,0,0,0,0,0,37.41,47.0,1,0,1,0,0,0,0,0,0,0,29,0.73,
4.150,2564,39.0,57.0,31.3,101.42,13.70,4.86,110.1,100.0,110.0,18.7,0,0,0,0,0,0,0,0,34.79,47.0,1,0,1,0,0,0,0,0,0,0,29,0.74,
4.200,2963,39.0,57.0,33.0,101.42,13.70,4.86,110.1,100.0,110.0,19.3,0,0,0,0,0,0,0,0,40.49,47.0,1,0,1,0,0,0,0,0,0,0,29,0.74,
4.250,2760,39.0,57.0,34.5,101.56,13.70,4.86,110.1,100.0,110.0,18.9,0,0,0,0,0,0,0,0,38.20,47.0,1,0,1,0,0,0,0,0,0,0,30,0.73,
4.300,2708,39.0,57.0,35.0,101.97,13.70,4.86,110.1,100.0,110.0,18.8,0,0,0,0,0,0,0,0,36.66,47.0,1,0,1,0,0,0,0,0,0,0,30,0.73,
4.350,2678,39.0,57.0,35.1,101.42,13.70,4.86,110.1,100.0,110.0,18.8,0,0,0,0,0,0,0,0,36.76,47.0,1,0,1,0,0,0,0,0,0,0,30,0.71,
4.400,2496,39.0,57.0,35.3,101.70,13.70,4.87,110.1,100.0,110.0,18.6,0,0,0,0,0,0,0,0,33.82,47.0,1,0,1,0,0,0,0,0,0,0,29,0.69,
4.451,2588,39.0,57.0,35.4,101.77,13.70,4.86,110.1,100.0,110.0,18.7,0,0,0,0,0,0,0,0,34.39,47.0,1,0,1,0,0,0,0,0,0,0,30,0.69,
4.500,2519,39.0,57.0,35.4,101.90,13.70,4.87,110.1,100.0,110.0,18.6,0,0,0,0,0,0,0,0,32.80,47.0,1,0,1,0,0,0,0,0,0,0,30,0.69,
4.550,2709,39.0,57.0,35.4,101.56,13.70,4.85,110.1,100.0,110.0,18.8,0,0,0,0,0,0,0,0,35.41,47.0,1,0,1,0,0,0,0,0,0,0,29,0.69,
4.600,2777,39.0,57.0,35.4,101.84,13.70,4.87,110.1,100.0,110.0,18.9,0,0,0,0,0,0,0,0,36.46,47.0,1,0,1,0,0,0,0,0,0,0,30,0.70,
4.650,2548,39.0,57.0,35.4,101.70,13.70,4.86,110.1,100.0,110.0,18.6,0,0,0,0,0,0,0,0,34.47,47.0,1,0,1,0,0,0,0,0,0,0,29,0.72,
4.700,2139,39.0,57.0,35.4,102.04,13.70,4.86,110.1,100.0,110.0,17.9,0,0,0,0,0,0,0,0,26.38,47.0,1,0,1,0,0,0,0,0,0,0,30,0.72,
4.750,2165,39.0,57.0,35.4,101.42,13.70,4.86,110.1,100.0,110.0,18.0,0,0,0,0,0,0,0,0,28.42,47.0,1,0,1,0,0,0,0,0,0,0,29,0.72,
4.800,2213,39.0,57.0,35.4,102.11,13.70,4.86,110.1,100.0,110.0,18.1,0,0,0,0,0,0,0,0,27.82,47.0,1,0,1,0,0,0,0,0,0,0,29,0.72,
4.851,2288,39.0,57.0,35.4,102.18,13.70,4.87,110.1,100.0,110.0,18.3,0,0,0,0,0,0,0,0,28.57,47.0,1,0,1,0,0,0,0,0,0,0,29,0.71,
4.900,2257,39.0,57.0,35.4,101.63,13.70,4.86,110.1,100.0,110.0,18.2,0,0,0,0,0,0,0,0,28.24,47.0,1,0,1,0,0,0,0,0,0,0,30,0.69,
4.950,2125,39.0,57.0,35.5,102.11,13.70,4.87,110.1,100.0,110.0,17.9,0,0,0,0,0,0,0,0,25.73,47.0,1,0,1,0,0,0,0,0,0,0,29,0.69,
5.000,2118,39.0,57.0,36.4,101.35,13.70,4.87,110.1,100.0,110.0,17.9,0,0,0,0,0,0,0,0,27.15,47.0,1,0,1,0,0,0,0,0,0,0,30,0.70,
5.050,2405,39.0,57.0,38.1,101.63,13.70,4.86,110.1,100.0,110.0,18.5,0,0,0,0,0,0,0,0,30.63,47.0,1,0,1,0,0,0,0,0,0,0,30,0.70,
5.100,2310,39.0,57.0,38.3,101.49,13.70,4.86,110.1,100.0,110.0,18.3,0,0,0,0,0,0,0,0,29.94,47.0,1,0,1,0,0,0,0,0,0,0,30,0.70,
5.150,2329,39.0,57.0,38.4,101.84,13.70,4.86,110.1,100.0,110.0,18.3,0,0,0,0,0,0,0,0,29.74,47.0,1,0,1,0,0,0,0,0,0,0,29,0.70,
5.200,2371,39.0,57.0,38.8,101.84,13.70,4.86,110.1,100.0,110.0,18.4,0,0,0,0,0,0,0,0,30.56,47.0,1,0,1,0,0,0,0,0,0,0,29,0.70,
5.250,2533,39.0,57.0,39.5,101.42,13.70,4.86,110.1,100.0,110.0,18.6,0,0,0,0,0,0,0,0,33.13,47.0,1,0,1,0,0,0,0,0,0,0,30,0.70,
5.300,2237,39.0,57.0,39.6,101.84,13.70,4.86,110.1,100.0,110.0,18.1,0,0,0,0,0,0,0,0,29.16,47.0,1,0,1,0,0,0,0,0,0,0,29,0.70,
5.350,2882,39.0,57.0,39.8,101.70,13.70,4.85,110.1,100.0,110.0,19.1,0,0,0,0,0,0,0,0,37.58,47.0,1,0,1,0,0,0,0,0,0,0,30,0.70,
5.400,2707,39.0,57.0,39.9,101.56,13.70,4.86,110.1,100.0,110.0,18.8,0,0,0,0,0,0,0,0,37.30,47.0,1,0,1,0,0,0,0,0,0,0,30,0.71,
5.450,2605,39.0,57.0,40.0,101.90,13.70,4.87,110.1,100.0,110.0,18.8,0,0,0,0,0,0,0,0,34.84,47.0,1,0,1,0,0,0,0,0,0,0,30,0.71,
5.501,2336,39.0,57.0,40.0,102.18,13.70,4.87,110.1,100.0,110.0,18.4,0,0,0,0,0,0,0,0,31.01,47.0,1,0,1,0,0,0,0,0,0,0,29,0.73,
5.550,2909,39.0,57.0,40.2,101.42,13.70,4.86,110.1,100.0,110.0,19.2,0,0,0,0,0,0,0,0,38.13,47.0,1,0,1,0,0,0,0,0,0,0,30,0.72,
5.600,2925,39.0,57.0,40.3,101.70,13.70,4.86,110.1,100.0,110.0,19.2,0,0,0,0,0,0,0,0,40.12,47.0,1,0,1,0,0,0,0,0,0,0,29,0.72,
5.650,2730,39.0,57.0,40.4,101.63,13.70,4.87,110.1,100.0,110.0,18.9,0,0,0,0,0,0,0,0,37.48,47.0,1,0,1,0,0,0,0,0,0,0,29,0.73,
5.700,2650,39.0,57.0,40.4,101.56,13.70,4.86,110.1,100.0,110.0,18.8,0,0,0,0,0,0,0,0,36.09,47.0,1,0,1,0,0,0,0,0,0,0,29,0.73,
5.750,2999,39.0,57.0,40.5,101.77,13.70,4.86,110.1,100.0,110.0,19.4,0,0,0,0,0,0,0,0,41.09,47.0,1,0,1,0,0,0,0,0,0,0,30,0.72,
5.800,3004,39.0,57.0,40.5,101.70,13.70,4.86,110.1,100.0,110.0,19.4,0,0,0,0,0,0,0,0,41.63,47.0,1,0,1,0,0,0,0,0,0,0,29,0.72,
5.850,3063,39.0,57.0,40.5,101.77,13.70,4.87,110.1,100.0,110.0,19.8,0,0,0,0,0,0,0,0,42.80,47.0,1,0,1,0,0,0,0,0,0,0,29,0.72,
5.900,2880,39.0,57.0,40.6,101.70,13.70,4.86,110.1,100.0,110.0,19.1,0,0,0,0,0,0,0,0,39.91,47.0,1,0,1,0,0,0,0,0,0,0,30,0.75,
5.950,2892,39.0,57.0,40.6,101.77,13.70,4.86,110.1,100.0,110.0,19.1,0,0,0,0,0,0,0,0,41.44,47.0,1,0,1,0,0,0,0,0,0,0,30,0.74,
6.000,3461,39.0,57.0,40.6,101.42,13.70,4.91,110.1,100.0,110.0,20.2,0,0,0,0,0,0,0,0,48.73,47.0,1,0,1,0,0,0,0,0,0,0,29,0.73,
6.050,3461,39.0,57.0,40.7,101.28,13.70,4.92,110.1,100.0,110.0,20.2,0,0,0,0,0,0,0,0,49.67,47.0,1,0,1,0,0,0,0,0,0,0,30,0.71,
6.100,3295,39.0,57.0,40.6,101.70,13.70,4.87,110.1,100.0,110.0,20.0,0,0,0,0,0,0,0,0,47.38,47.0,1,0,1,0,0,0,0,0,0,0,30,0.71,
6.150,2969,39.0,57.0,40.6,101.56,13.80,4.85,110.1,100.0,110.0,19.3,0,0,0,0,0,0,0,0,42.26,47.0,1,0,1,0,0,0,0,0,0,0,30,0.69,
6.200,3361,39.0,57.0,40.6,101.42,13.80,4.88,110.1,100.0,110.0,20.1,0,0,0,0,0,0,0,0,47.44,47.0,1,0,1,0,0,0,0,0,0,0,30,0.70,
6.250,3917,39.0,57.0,40.7,100.87,13.80,4.90,110.1,100.0,110.0,21.0,0,0,0,0,0,0,0,0,58.23,47.0,1,0,1,0,0,0,0,0,0,0,30,0.70,
6.300,3887,39.0,57.0,40.3,101.08,13.80,4.90,110.1,100.0,110.0,20.9,0,0,0,0,0,0,0,0,60.10,47.0,1,0,1,0,0,0,0,0,0,0,30,0.71,
6.350,3527,39.0,57.0,32.1,100.87,13.80,4.91,110.1,100.0,110.0,20.3,0,0,0,0,0,0,0,0,53.26,47.0,1,0,1,0,0,0,0,0,0,0,30,0.71,
6.400,3836,39.0,57.0,29.3,99.97,13.80,4.86,110.1,100.0,110.0,20.8,0,0,0,0,0,0,0,0,56.55,47.0,1,0,1,0,0,0,0,0,0,0,30,0.74,
6.450,4051,39.0,57.0,29.2,99.77,13.80,4.83,110.1,100.0,110.0,21.3,0,0,0,0,0,0,0,0,61.27,47.0,1,0,1,0,0,0,0,0,0,0,30,0.75,
6.500,4317,39.0,57.0,29.2,99.42,13.80,4.86,110.1,100.0,110.0,21.7,0,0,0,0,0,0,0,0,66.65,47.0,1,0,1,0,0,0,0,0,0,0,30,0.75,
6.550,4210,39.0,57.0,27.4,99.01,13.80,4.82,110.1,100.0,110.0,21.5,0,0,0,0,0,0,0,0,65.66,47.0,1,0,1,0,0,0,0,0,0,0,30,0.73,
6.600,4133,39.0,57.0,26.6,99.22,13.80,4.81,110.1,100.0,110.0,21.5,0,0,0,0,0,0,0,0,64.34,47.0,1,0,1,0,0,0,0,0,0,0,30,0.73,
6.650,4411,39.0,57.0,26.6,98.94,13.80,4.90,110.1,100.0,110.0,21.8,0,0,0,0,0,0,0,0,68.69,47.0,1,0,1,0,0,0,0,0,0,0,30,0.76,
6.700,4619,39.0,57.0,26.6,98.80,13.80,4.95,110.1,100.0,110.0,22.1,0,0,0,0,0,0,0,0,71.50,47.0,1,0,1,0,0,0,0,0,0,0,30,0.75,
6.750,4403,39.0,57.0,25.6,98.32,13.80,4.88,110.1,100.0,110.0,21.8,0,0,0,0,0,0,0,0,68.04,47.0,1,0,1,0,0,0,0,0,0,0,29,0.75,
6.800,4658,39.0,57.0,24.8,98.04,13.80,4.96,110.1,100.0,110.0,22.2,0,0,0,0,0,0,0,0,72.92,47.0,1,0,1,0,0,0,0,0,0,0,29,0.75,
6.850,4615,39.0,57.0,24.7,98.73,13.80,4.95,110.1,100.0,110.0,22.1,0,0,0,0,0,0,0,0,71.75,47.0,1,0,1,0,0,0,0,0,0,0,29,0.75,
6.901,4817,39.0,57.0,24.7,98.25,13.80,5.00,110.1,100.0,110.0,22.5,0,0,0,0,0,0,0,0,72.42,47.0,1,0,1,0,0,0,0,0,0,0,29,0.74,
6.951,4877,39.0,57.0,24.8,98.39,13.80,5.02,110.1,100.0,110.0,22.7,0,0,0,0,0,0,0,0,74.41,47.0,1,0,1,0,0,0,0,0,0,0,29,0.73,
7.001,4876,39.0,57.0,24.7,98.39,13.80,5.02,110.1,100.0,110.0,22.7,0,0,0,0,0,0,0,0,73.94,47.0,1,0,1,0,0,0,0,0,0,0,30,0.73,
7.050,4913,39.0,57.0,24.7,98.11,13.80,5.02,110.1,100.0,110.0,22.8,0,0,0,0,0,0,0,0,76.60,47.0,1,0,1,0,0,0,0,0,0,0,29,0.73,
7.100,5008,39.0,57.0,24.7,97.35,13.80,5.03,110.1,100.0,110.0,23.0,0,0,0,0,0,0,0,0,78.52,47.0,1,0,1,0,0,0,0,0,0,0,29,0.73,
7.150,4963,39.0,57.0,24.7,97.49,13.80,5.03,110.1,100.0,110.0,22.9,0,0,0,0,0,0,0,0,77.13,47.0,1,0,1,0,0,0,0,0,0,0,30,0.73,
7.200,4959,39.0,57.0,24.8,97.84,13.80,5.03,110.1,100.0,110.0,22.9,0,0,0,0,0,0,0,0,76.45,47.0,1,0,1,0,0,0,0,0,0,0,30,0.70,
7.250,5192,39.0,57.0,25.1,96.73,13.80,5.05,110.1,100.0,110.0,23.6,0,0,0,0,0,0,0,0,82.45,47.0,1,0,1,0,0,0,0,0,0,0,30,0.70,
7.300,5369,39.0,57.0,26.8,96.73,13.80,5.07,110.1,100.0,110.0,24.2,0,0,0,0,0,0,0,0,84.02,47.0,1,0,1,0,0,0,0,0,0,0,30,0.69,
7.350,5226,39.0,57.0,26.7,97.49,13.80,5.06,110.1,100.0,110.0,23.7,0,0,0,0,0,0,0,0,80.48,47.0,1,0,1,0,0,0,0,0,0,0,30,0.69,
7.401,5402,39.0,57.0,25.2,97.08,13.80,5.11,110.1,100.0,110.0,24.3,0,0,0,0,0,0,0,0,82.28,47.0,1,0,1,0,0,0,0,0,0,0,30,0.69,
7.450,5572,39.0,57.0,25.1,95.63,13.80,5.14,110.1,100.0,110.0,24.8,0,0,0,0,0,0,0,0,84.07,47.0,1,0,1,0,0,0,0,0,0,0,30,0.68,
7.500,5335,39.0,57.0,25.1,96.04,13.80,5.02,110.1,100.0,110.0,24.1,0,0,0,0,0,0,0,0,82.50,47.0,1,0,1,0,0,0,0,0,0,0,30,0.68,
7.550,5555,39.0,57.0,25.0,96.11,13.80,5.14,110.1,100.0,110.0,24.7,0,0,0,0,0,0,0,0,84.47,47.0,1,0,1,0,0,0,0,0,0,0,30,0.68,
7.600,5933,39.0,57.0,25.0,93.63,13.80,5.35,110.1,100.0,110.0,25.6,0,0,0,0,0,0,0,0,86.66,47.0,1,0,1,0,0,0,0,0,0,0,30,0.67,
7.650,5790,39.0,57.0,25.0,94.25,13.80,5.27,110.1,100.0,110.0,25.3,0,0,0,0,0,0,0,0,87.78,47.0,1,0,1,0,0,0,0,0,0,0,30,0.67,
7.700,5694,39.0,57.0,24.7,95.01,13.80,5.18,110.1,100.0,110.0,25.0,0,0,0,0,0,0,0,0,85.71,47.0,1,0,1,0,0,0,0,0,0,0,29,0.69,
7.750,5993,39.0,57.0,24.6,93.29,13.80,5.38,110.1,100.0,110.0,25.7,0,0,0,0,0,0,0,0,88.73,47.0,1,0,1,0,0,0,0,0,0,0,30,0.69,
7.800,6115,39.0,57.0,24.5,93.29,13.80,5.41,110.1,100.0,110.0,26.0,0,0,0,0,0,0,0,0,88.60,47.0,1,0,1,0,0,0,0,0,0,0,30,0.68,
7.850,6050,39.0,57.0,22.3,92.25,13.80,5.39,110.1,100.0,110.0,25.9,0,0,0,0,0,0,0,0,88.70,47.0,1,0,1,0,0,0,0,0,0,0,30,0.69,
7.900,5960,39.0,57.0,13.3,86.18,13.80,5.10,110.1,100.0,110.0,25.4,0,0,0,0,0,0,0,0,86.38,47.0,1,0,1,0,0,0,0,0,0,0,30,0.69,
7.950,5903,39.0,57.0,11.6,80.67,13.80,4.60,110.1,100.0,110.0,25.0,0,0,0,0,0,0,0,0,89.52,47.0,1,0,1,0,0,0,0,0,0,0,30,0.70,
8.000,5950,39.0,57.0,12.5,78.53,13.80,4.42,110.1,100.0,110.0,25.2,0,0,0,0,0,0,0,0,86.98,47.0,1,0,1,0,0,0,0,0,0,0,30,0.71,
8.050,6019,39.0,57.0,13.5,79.43,13.80,0.00,110.1,100.0,110.0,25.4,0,0,0,1,0,0,0,0,87.43,47.0,1,0,1,0,0,0,0,0,0,0,30,0.71,
8.100,5588,39.0,57.0,13.6,80.46,13.80,0.00,110.1,100.0,110.0,24.7,0,0,0,1,0,0,0,0,84.32,47.0,1,0,1,0,0,0,0,0,0,0,30,0.75,
8.150,5177,39.0,57.0,13.6,83.01,13.80,4.33,110.1,100.0,110.0,23.8,0,0,0,0,0,0,0,0,80.06,47.0,1,0,1,0,0,0,0,0,0,0,30,0.75,
8.200,4683,39.0,57.0,13.6,88.46,13.80,4.71,110.1,100.0,110.0,22.2,0,0,0,0,0,0,0,0,73.02,47.0,1,0,1,0,0,0,0,0,0,0,30,0.81,
8.251,4490,39.0,57.0,13.6,90.32,13.80,4.72,110.1,100.0,110.0,21.9,0,0,0,0,0,0,0,0,67.40,47.0,1,0,1,0,0,0,0,0,0,0,30,1.13,
8.300,4754,39.0,57.0,13.6,90.46,13.80,4.79,110.1,100.0,110.0,22.3,0,0,0,0,0,0,0,0,72.23,47.0,1,0,1,0,0,0,0,0,0,0,30,1.13,
8.350,4781,39.0,57.0,13.6,90.53,13.80,4.80,110.1,100.0,110.0,22.5,0,0,0,0,0,0,0,0,73.27,47.0,1,0,1,0,0,0,0,0,0,0,30,0.81,
8.400,4516,39.0,57.0,13.6,91.01,13.80,4.74,110.1,100.0,110.0,21.9,0,0,0,0,0,0,0,0,70.93,47.0,1,0,1,0,0,0,0,0,0,0,30,0.81,
8.450,4646,39.0,57.0,13.7,91.15,13.80,4.78,110.1,100.0,110.0,22.1,0,0,0,0,0,0,0,0,71.55,47.0,1,0,1,0,0,0,0,0,0,0,30,0.76,
8.500,4739,39.0,58.0,14.1,91.29,13.80,4.80,109.8,100.0,110.0,22.4,0,0,0,0,0,0,0,0,71.98,47.0,1,0,1,0,0,0,0,0,0,0,30,0.76,
8.550,4715,39.0,57.0,14.2,91.42,13.80,4.79,110.1,100.0,110.0,22.3,0,0,0,0,0,0,0,0,71.13,47.0,1,0,1,0,0,0,0,0,0,0,30,0.76,
8.600,4617,39.0,58.0,14.2,91.22,13.80,4.75,109.8,100.0,110.0,22.1,0,0,0,0,0,0,0,0,71.68,47.0,1,0,1,0,0,0,0,0,0,0,30,0.74,
8.650,4731,39.0,57.0,14.2,90.73,13.80,4.78,110.1,100.0,110.0,22.3,0,0,0,0,0,0,0,0,73.70,47.0,1,0,1,0,0,0,0,0,0,0,30,0.75,
8.700,4652,39.0,58.0,14.1,90.87,13.80,4.77,109.8,100.0,110.0,22.2,0,0,0,0,0,0,0,0,72.95,47.0,1,0,1,0,0,0,0,0,0,0,30,0.75,
8.750,4703,39.0,58.0,14.0,91.01,13.80,4.78,109.8,100.0,110.0,22.3,0,0,0,0,0,0,0,0,73.32,47.0,1,0,1,0,0,0,0,0,0,0,30,0.74,
8.800,4791,39.0,58.0,14.1,91.01,13.80,4.80,109.8,100.0,110.0,22.5,0,0,0,0,0,0,0,0,74.59,47.0,1,0,1,0,0,0,0,0,0,0,30,0.74,
8.850,4741,39.0,58.0,15.3,91.70,13.80,4.79,109.8,100.0,110.0,22.4,0,0,0,0,0,0,0,0,73.30,47.0,1,0,1,0,0,0,0,0,0,0,30,0.74,
8.901,4665,39.0,58.0,16.4,92.73,13.80,4.77,109.8,100.0,110.0,22.2,0,0,0,0,0,0,0,0,70.18,47.0,1,0,1,0,0,0,0,0,0,0,30,0.74,
8.951,4853,39.0,58.0,18.3,93.84,13.80,4.81,109.8,100.0,110.0,22.6,0,0,0,0,0,0,0,0,73.79,47.0,1,0,1,0,0,0,0,0,0,0,30,0.73,
9.000,4884,39.0,58.0,19.1,94.94,13.80,4.82,109.8,100.0,110.0,22.7,0,0,0,0,0,0,0,0,75.78,47.0,1,0,1,0,0,0,0,0,0,0,30,0.74,
9.050,4674,39.0,58.0,19.1,95.01,13.80,4.81,109.7,100.0,110.0,22.2,0,0,0,0,0,0,0,0,72.63,47.0,1,0,1,0,0,0,0,0,0,0,30,0.74,
9.100,4952,39.0,58.0,19.1,95.15,13.80,4.85,109.6,100.0,110.0,22.8,0,0,0,0,0,0,0,0,76.33,47.0,1,0,1,0,0,0,0,0,0,0,30,0.72,
9.150,4857,39.0,58.0,19.8,94.80,13.80,4.84,109.6,100.0,110.0,22.6,0,0,0,0,0,0,0,0,77.18,47.0,1,0,1,0,0,0,0,0,0,0,30,0.73,
9.200,4840,39.0,58.0,19.9,95.35,13.80,4.89,109.5,100.0,110.0,22.6,0,0,0,0,0,0,0,0,75.41,47.0,1,0,1,0,0,0,0,0,0,0,30,0.73,
9.250,5023,39.0,58.0,19.9,94.87,13.80,4.92,109.5,100.0,110.0,23.0,0,0,0,0,0,0,0,0,77.65,47.0,1,0,1,0,0,0,0,0,0,0,30,0.73,
9.300,4840,39.0,58.0,19.7,95.77,12.80,4.94,109.4,100.0,110.0,22.6,0,0,0,0,0,0,0,0,74.61,47.0,1,0,1,0,0,0,0,0,0,0,30,0.73,
9.350,5044,39.0,58.0,19.7,95.08,12.90,4.99,109.4,100.0,110.0,23.1,0,0,0,0,0,0,0,0,77.20,47.0,1,0,1,0,0,0,0,0,0,0,30,0.73,
9.400,5002,39.0,58.0,19.6,94.80,13.00,4.95,109.3,100.0,110.0,23.0,0,0,0,0,0,0,0,0,79.07,47.0,1,0,1,0,0,0,0,0,0,0,30,0.71,
9.450,4899,39.0,58.0,19.5,94.53,13.00,4.91,109.3,100.0,110.0,22.7,0,0,0,0,0,0,0,0,76.70,47.0,1,0,1,0,0,0,0,0,0,0,30,0.71,
9.501,5070,39.0,58.0,19.5,95.15,13.10,4.94,109.2,100.0,110.0,23.2,0,0,0,0,0,0,0,0,76.41,47.0,1,0,1,0,0,0,0,0,0,0,30,0.72,
9.550,4967,39.0,58.0,19.5,94.73,13.10,4.90,109.1,100.0,110.0,22.9,0,0,0,0,0,0,0,0,76.93,47.0,1,0,1,0,0,0,0,0,0,0,30,0.72,
9.600,5100,39.0,58.0,19.5,94.25,13.20,4.94,109.1,100.0,110.0,23.3,0,0,0,0,0,0,0,0,78.25,47.0,1,0,1,0,0,0,0,0,0,0,30,0.71,
9.650,5057,39.0,58.0,19.6,94.80,13.20,4.90,109.0,100.0,110.0,23.1,0,0,0,0,0,0,0,0,77.65,47.0,1,0,1,0,0,0,0,0,0,0,30,0.70,
